,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
1363,0fmGI9xGcOtTzcHoFvOvhA,blue-ocean-helsinki,Blue Ocean,https://s3-media2.fl.yelpcdn.com/bphoto/nTjPZXkCX54lt5JlyZZH9A/o.jpg,False,https://www.yelp.com/biz/blue-ocean-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.0,[],,,,5545.717262857456,60.2295914,24.8813992,Hopeatie 1,,,Helsinki,440.0,FI,18.0,"['Hopeatie 1', '00440 Helsinki', 'Finland']"
1364,3YsU7yup_LCsctrVUHY7TA,guo-ji-helsinki,Guo Ji,,False,https://www.yelp.com/biz/guo-ji-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",5.0,[],,3589664521.0,+358 9 664521,3844.277651824768,60.1582108,24.9363308,Sepänkatu 19,,,Helsinki,150.0,FI,18.0,"['Sepänkatu 19', '00150 Helsinki', 'Finland']"
1365,od0NvbZOAcjtI_fvSiYfYw,rymy-eetu-helsinki-2,Rymy-Eetu,https://s3-media3.fl.yelpcdn.com/bphoto/ii4ul-M4Jcl9FilZjsTrrQ/o.jpg,False,https://www.yelp.com/biz/rymy-eetu-helsinki-2?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,6,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'german', 'title': 'German'}]",3.5,[],€€,358403580585.0,+358 40 3580585,3064.425535197774,60.1660194,24.9444408,Erottajankatu 15-17,,,Helsinki,130.0,FI,18.0,"['Erottajankatu 15-17', '00130 Helsinki', 'Finland']"
1366,ujmuuror9wMiK3xuWkAeew,sivuraide-helsinki-2,Sivuraide,https://s3-media3.fl.yelpcdn.com/bphoto/umG_hsdvQdXBttXJN703Yw/o.jpg,False,https://www.yelp.com/biz/sivuraide-helsinki-2?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,[],,35898763944.0,+358 9 8763944,919.3597148075837,60.1844215,24.952049300000002,Kaarlenkatu 1,,,Helsinki,530.0,FI,18.0,"['Kaarlenkatu 1', '00530 Helsinki', 'Finland']"
1367,7Zc1YCCUF2Tf-cSPy0MWTw,jitus-pizza-ja-kebab-helsinki,Jitu's Pizza & Kebab,https://s3-media1.fl.yelpcdn.com/bphoto/H2jF-HRd1oE98wf5hcVSvQ/o.jpg,False,https://www.yelp.com/biz/jitus-pizza-ja-kebab-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,3,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,[],€,35894544105.0,+358 9 4544105,1624.5187042442947,60.185713199999995,24.9217229,Mannerheimintie 29,Mannerheimvägen 29,,Helsinki,250.0,FI,18.0,"['Mannerheimintie 29', 'Mannerheimvägen 29', '00250 Helsinki', 'Finland']"
1368,JJAxQTcWsaLHy7Sc3MU0Zw,flq-helsinki,FLQ,,False,https://www.yelp.com/biz/flq-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'thai', 'title': 'Thai'}]",5.0,[],,358942890875.0,+358 9 42890875,7531.527330586158,60.21069852294949,25.0790980970338,Tallinnanaukio 4,,,Helsinki,930.0,FI,18.0,"['Tallinnanaukio 4', '00930 Helsinki', 'Finland']"
1369,X4FTXGE9FGReCkvqWQehNA,mount-nepal-espoo,Mount Nepal,https://s3-media3.fl.yelpcdn.com/bphoto/xKWVBnDGli13MufzG_X_5w/o.jpg,False,https://www.yelp.com/biz/mount-nepal-espoo?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,8,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.0,[],€,3589463400.0,+358 9 463400,8209.41887713151,60.17799,24.8019295,Kaupinkalliontie 7,,,Espoo,2100.0,FI,18.0,"['Kaupinkalliontie 7', '02100 Espoo', 'Finland']"
1370,OattxwxkyQn7R9hoEDWOpQ,fafas-areena-espoo,Fafa's Areena,,False,https://www.yelp.com/biz/fafas-areena-espoo?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'falafel', 'title': 'Falafel'}]",4.5,[],,358504532122.0,+358 50 4532122,9399.365240193694,60.17463000000001,24.77994,Koivu-Mankkaantie 1,,,Espoo,2200.0,FI,1.0,"['Koivu-Mankkaantie 1', '02200 Espoo', 'Finland']"
1371,EbnEGldC6pjSHj-0HL8vTA,sportbar-töölö-helsinki,Sportbar Töölö,https://s3-media1.fl.yelpcdn.com/bphoto/2JwFZ9QmFXzCsyYsJL_KSQ/o.jpg,False,https://www.yelp.com/biz/sportbar-t%C3%B6%C3%B6l%C3%B6-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,5,"[{'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.0,[],,35892415740.0,+358 9 2415740,1720.5214072760236,60.188228599999995,24.917749399999998,Mannerheimintie 98,,,Helsinki,250.0,FI,18.0,"['Mannerheimintie 98', '00250 Helsinki', 'Finland']"
1372,sNSt1QMmu5yHkzfshQ3QNQ,burger-king-helsinki-3,Burger King,https://s3-media4.fl.yelpcdn.com/bphoto/mhKfGhZy4oCht0rX741y5A/o.jpg,False,https://www.yelp.com/biz/burger-king-helsinki-3?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,5,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,[],€,,,2476.9284616973873,60.17038,24.940635999999998,Rautatieasema,,,Helsinki,100.0,FI,18.0,"['Rautatieasema', '00100 Helsinki', 'Finland']"
1373,7LD4ectTJ2xOmvJ8jaq_NA,picnic-helsinki-16,Picnic,https://s3-media3.fl.yelpcdn.com/bphoto/_wBQNAzkWtUB83X0KbuMhw/o.jpg,False,https://www.yelp.com/biz/picnic-helsinki-16?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'delis', 'title': 'Delis'}]",5.0,[],€,358207590316.0,+358 20 7590316,1950.8007050597296,60.1797326544536,24.923397302627603,Runeberginkatu 46,,,Helsinki,260.0,FI,18.0,"['Runeberginkatu 46', '00260 Helsinki', 'Finland']"
1374,MPDklfbxeq7gRaCucjGhrg,sopranos-helsinki,Sopranos,,False,https://www.yelp.com/biz/sopranos-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,3,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,[],,3589655431.0,+358 9 655431,3928.8412937903295,60.1568794,24.9463005,Pietarinkatu 16 B 21,,,Helsinki,140.0,FI,18.0,"['Pietarinkatu 16 B 21', '00140 Helsinki', 'Finland']"
1375,yhd_jvv89DwHLzVQlzqiRQ,peach-garden-helsinki-2,Peach Garden,https://s3-media1.fl.yelpcdn.com/bphoto/oahImv6VYe-SlJv8URwsOg/o.jpg,False,https://www.yelp.com/biz/peach-garden-helsinki-2?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,[],€,358453502698.0,+358 45 3502698,4466.340921311074,60.194802100000004,25.028548899999997,Hiihtäjäntie 1 B 18,,,Helsinki,810.0,FI,18.0,"['Hiihtäjäntie 1 B 18', '00810 Helsinki', 'Finland']"
1376,8jf9eWLpyhDw4zcXMuAs1w,tamarin-helsinki-5,Tamarin,https://s3-media3.fl.yelpcdn.com/bphoto/U3DpurDX5pcGzUOfrdu0Qw/o.jpg,False,https://www.yelp.com/biz/tamarin-helsinki-5?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,4,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,[],€,35896980026.0,+358 9 6980026,2709.2495879843727,60.1683185821671,24.9399518966675,Forum,Mannerheimintie 14,,Helsinki,100.0,FI,18.0,"['Forum', 'Mannerheimintie 14', '00100 Helsinki', 'Finland']"
1377,FDvoNIGw-ufagI0GXZrrAg,ravintola-fan-helsinki,Ravintola Fan,,False,https://www.yelp.com/biz/ravintola-fan-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'panasian', 'title': 'Pan Asian'}]",4.0,[],,358405288870.0,+358 40 5288870,5823.056897983342,60.23372,25.01144,Meripihkatie 1,Bärnstensvägen 1,,Helsinki,710.0,FI,1.0,"['Meripihkatie 1', 'Bärnstensvägen 1', '00710 Helsinki', 'Finland']"
1378,DFVHZYvKakvTJ7FjrwOQhQ,calori-espoo,Calori,https://s3-media2.fl.yelpcdn.com/bphoto/JhaXjKTYt8EQahpUTeiaXQ/o.jpg,False,https://www.yelp.com/biz/calori-espoo?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,[],€,358207702168.0,+358 20 7702168,6509.548332301482,60.18243965003921,24.831843328831397,Lämpömiehenkuja 2,,,Espoo,2150.0,FI,18.0,"['Lämpömiehenkuja 2', '02150 Espoo', 'Finland']"
1379,7NAIeGuDliPdti_vq0oHMA,g-w-sundmans-helsinki,G. W. Sundmans,https://s3-media3.fl.yelpcdn.com/bphoto/oY15IxNgpu97yoTO_T0cXA/o.jpg,False,https://www.yelp.com/biz/g-w-sundmans-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,5,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",3.5,[],€€€€,358961285400.0,+358 9 61285400,2883.6122595521074,60.1665993,24.9516392,Eteläranta 16,,,Helsinki,130.0,FI,18.0,"['Eteläranta 16', '00130 Helsinki', 'Finland']"
1380,lIzdYpeZ_xcIs37Yyldlpg,casa-mare-helsinki,Casa Mare,https://s3-media3.fl.yelpcdn.com/bphoto/UTDBQakECt3w0bEinDiUKg/o.jpg,False,https://www.yelp.com/biz/casa-mare-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,9,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.0,[],€€,358207424260.0,+358 20 7424260,5284.519179436706,60.160354664976396,24.877252578735398,Gyldenintie 6,Gyldénsvägen 6,,Helsinki,200.0,FI,18.0,"['Gyldenintie 6', 'Gyldénsvägen 6', '00200 Helsinki', 'Finland']"
1381,UsEh67aTXW_SWU0g8JN15Q,gyosai-sushi-helsinki-2,Gyosai-Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/SAucduXCofz69KAmVKcqkw/o.jpg,False,https://www.yelp.com/biz/gyosai-sushi-helsinki-2?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,4,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,[],€€,35892413440.0,+358 9 2413440,2132.05831508155,60.1781502,24.9221897,Runeberginkatu 40 b,,,Helsinki,260.0,FI,18.0,"['Runeberginkatu 40 b', '00260 Helsinki', 'Finland']"
1382,QoGTKA5RBt_sqjmBhK-E1A,hua-hin-vantaa,Hua Hin,https://s3-media3.fl.yelpcdn.com/bphoto/1QSCdaQLGYhf9Hs5mQVNkg/o.jpg,False,https://www.yelp.com/biz/hua-hin-vantaa?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,[],€€,,,11875.346826436182,60.2900085,25.0362301,Kielotie 7,,,Vantaa,1300.0,FI,18.0,"['Kielotie 7', '01300 Vantaa', 'Finland']"
1383,88hVRQib_nCgHDcWVULMpg,ravintola-kaisaniemi-helsinki,Ravintola Kaisaniemi,https://s3-media1.fl.yelpcdn.com/bphoto/HoRruj0eNuw5ICU5b75_5w/o.jpg,False,https://www.yelp.com/biz/ravintola-kaisaniemi-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,6,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],,3589632223.0,+358 9 632223,1766.1012393239896,60.17682204353889,24.941283571536697,Kaisaniementie 6,,,Helsinki,100.0,FI,18.0,"['Kaisaniementie 6', '00100 Helsinki', 'Finland']"
1384,-ZgrNTyyxVkcEztJpk6rUA,cafelito-cafe-ja-deli-helsinki,Cafelito Cafe & Deli,https://s3-media3.fl.yelpcdn.com/bphoto/8cZt36QaKe2m5tJXW5sYJA/o.jpg,False,https://www.yelp.com/biz/cafelito-cafe-ja-deli-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],,358451320075.0,+358 45 1320075,848.8093601219464,60.1870990565341,24.9590145102328,Harjutori 2,Åstorget 2,,Helsinki,101.0,FI,1.0,"['Harjutori 2', 'Åstorget 2', '00101 Helsinki', 'Finland']"
1385,lj8dRHVRdzZZ_V8D3nJd9g,burger-king-helsinki,Burger King,https://s3-media4.fl.yelpcdn.com/bphoto/NW9uPQhWjk3f356-3udlWg/o.jpg,False,https://www.yelp.com/biz/burger-king-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'saunas', 'title': 'Saunas'}]",3.0,[],€,358207701800.0,+358 20 7701800,2733.9566894656773,60.16802729999999,24.9408178,Mannerheimintie 12,Mannerheimvägen 12,,Helsinki,100.0,FI,18.0,"['Mannerheimintie 12', 'Mannerheimvägen 12', '00100 Helsinki', 'Finland']"
1386,IFyMUj9SobQ0eS8TkNqmRw,cafe-truffel-helsinki,Cafe Truffel,https://s3-media2.fl.yelpcdn.com/bphoto/YWVRltQWNAX5DBDGJnRdnA/o.jpg,False,https://www.yelp.com/biz/cafe-truffel-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,[],€,358942891410.0,+358 9 42891410,1740.6071466252529,60.1828613,24.9227905,Sibeliuksenkatu 5,,,Helsinki,250.0,FI,18.0,"['Sibeliuksenkatu 5', '00250 Helsinki', 'Finland']"
1387,1rbE4_dvi2atWt38AMe01w,grande-grill-helsinki,Grande Grill,https://s3-media1.fl.yelpcdn.com/bphoto/d7gKOwoiWFan7acG09zvNw/o.jpg,False,https://www.yelp.com/biz/grande-grill-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,8,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.0,[],€€€,358942426020.0,+358 9 42426020,2591.6115749937153,60.1691159395693,24.9444913009888,Aleksanterinkatu 15 B,Alexandersgatan 15 B,,Helsinki,100.0,FI,18.0,"['Aleksanterinkatu 15 B', 'Alexandersgatan 15 B', '00100 Helsinki', 'Finland']"
1388,A837LlN8WXNz9ZN-RSK_cg,la-torrefazione-helsinki,La Torrefazione,https://s3-media1.fl.yelpcdn.com/bphoto/V09-1wsbc71AEY6ADA3gmg/o.jpg,False,https://www.yelp.com/biz/la-torrefazione-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,38,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,[],€€,358942890648.0,+358 9 42890648,2633.987113135857,60.1687668954538,24.943664073944102,Aleksanterinkatu 50,,,Helsinki,100.0,FI,18.0,"['Aleksanterinkatu 50', '00100 Helsinki', 'Finland']"
1389,ol7H6DjnX2m7kRa16ROyLg,piccolo-pizza-helsinki,Piccolo Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/n6EblpXrtJVYoVtJoGoX7w/o.jpg,False,https://www.yelp.com/biz/piccolo-pizza-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'turkish', 'title': 'Turkish'}]",3.0,[],€,35891481193.0,+358 9 1481193,995.9960763101532,60.1986809,24.933519399999998,Ratapihantie 6,,,Helsinki,520.0,FI,18.0,"['Ratapihantie 6', '00520 Helsinki', 'Finland']"
1390,tNx8hax4BD3SbLtFCMrJ8A,hao-king-ja-sushi-helsinki,Hao King & Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/SySYoabQ7zqeT2Yx_Picsg/o.jpg,False,https://www.yelp.com/biz/hao-king-ja-sushi-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,[],,358504323222.0,+358 50 4323222,2868.469088385367,60.16808,24.93075,Kampinkuja 2,Kampgränden 2,,Helsinki,100.0,FI,18.0,"['Kampinkuja 2', 'Kampgränden 2', '00100 Helsinki', 'Finland']"
1391,-ux64pfqs2tJU9rd05p57A,fl-q-helsinki,FL Q,https://s3-media2.fl.yelpcdn.com/bphoto/F6SeDXwqxQ2nxqSMZz9B5Q/o.jpg,False,https://www.yelp.com/biz/fl-q-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'buffets', 'title': 'Buffets'}]",3.5,[],€,358942890875.0,+358 9 42890875,7497.383351708741,60.210659,25.078750600000003,Tallinnanaukio 4,,,Helsinki,930.0,FI,18.0,"['Tallinnanaukio 4', '00930 Helsinki', 'Finland']"
1392,vrTgEP0EeW6zA4pIZH85DA,la-pasteria-italiana-vantaa,La Pasteria Italiana,https://s3-media3.fl.yelpcdn.com/bphoto/2k5CW2dLNgsU0FhZ41ZzNw/o.jpg,False,https://www.yelp.com/biz/la-pasteria-italiana-vantaa?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'italian', 'title': 'Italian'}]",5.0,[],€€,358207354650.0,+358 20 7354650,12390.629421583479,60.292141,25.043579100000002,Kauppakeskus Dixi,Ratatie 11,,Vantaa,1300.0,FI,18.0,"['Kauppakeskus Dixi', 'Ratatie 11', '01300 Vantaa', 'Finland']"
1393,RU5nY6N-9gD8rvJAQmed4A,pikkujaskan-grilli-helsinki,Pikkujaskan Grilli,https://s3-media2.fl.yelpcdn.com/bphoto/cAxsUDvUi_lpBJNtB5OJNg/o.jpg,False,https://www.yelp.com/biz/pikkujaskan-grilli-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",4.0,[],€€,,,2581.407657208119,60.1697328830483,24.9374628067017,Simonkatu 1,,,Helsinki,100.0,FI,18.0,"['Simonkatu 1', '00100 Helsinki', 'Finland']"
1394,5qnir0kNh9V0r7GfdxkgvQ,asia-1-helsinki,Asia 1,https://s3-media2.fl.yelpcdn.com/bphoto/P0hLjUl_OZgSq221X58gCA/o.jpg,False,https://www.yelp.com/biz/asia-1-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,[],,358923167070.0,+358 9 23167070,3674.388516067017,60.16070179999999,24.929830600000003,Hietalahdenranta 6,,,Helsinki,120.0,FI,18.0,"['Hietalahdenranta 6', '00120 Helsinki', 'Finland']"
1395,T6f3ajEZ0K9XZ-KzoqyZbg,unicafe-helsinki-5,Unicafe,https://s3-media2.fl.yelpcdn.com/bphoto/gbrjgYUAw_c4A9s2LUeN1A/o.jpg,False,https://www.yelp.com/biz/unicafe-helsinki-5?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,14,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.5,[],€,35892609491.0,+358 9 2609491,2582.760185665059,60.169397054552,24.940883106065996,Mannerheimintie 3 B,,,Helsinki,100.0,FI,18.0,"['Mannerheimintie 3 B', '00100 Helsinki', 'Finland']"
1396,2EZXJl-sVYpMpAhEiq_xQw,nan-hai-helsinki,Nan Hai,https://s3-media1.fl.yelpcdn.com/bphoto/76BkBlE-7ZPht0L8kYak3Q/o.jpg,False,https://www.yelp.com/biz/nan-hai-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,3,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,[],€€,358405671328.0,+358 40 5671328,3637.1796239627342,60.1999397,24.8838902,Huopalahdentie 13,,,Helsinki,330.0,FI,18.0,"['Huopalahdentie 13', '00330 Helsinki', 'Finland']"
1397,XXvE4aJLM85jrVZr-4uG7g,pizzarium-helsinki,Pizzarium,https://s3-media1.fl.yelpcdn.com/bphoto/l10tzm5XrH7Y0e6t9m3hvQ/o.jpg,False,https://www.yelp.com/biz/pizzarium-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,10,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,[],€€,,,2598.740543041692,60.1689910498533,24.948234577832103,Aleksanterinkatu 9,Katutaso,,Helsinki,100.0,FI,18.0,"['Aleksanterinkatu 9', 'Katutaso', '00100 Helsinki', 'Finland']"
1398,JuaQWqwGzJm6wi2y_S7tgA,dragon-glory-helsinki,Dragon Glory,https://s3-media2.fl.yelpcdn.com/bphoto/bjsWKrFra7JpJKL22gsyBA/o.jpg,False,https://www.yelp.com/biz/dragon-glory-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,[],€,358440488466.0,+358 44 0488466,7419.774440347553,60.20961,25.0777206,Tallinnanaukio 1,,,Helsinki,930.0,FI,18.0,"['Tallinnanaukio 1', '00930 Helsinki', 'Finland']"
1399,nB83qZgVHnCKcB56px-dCg,kallion-b12-helsinki,Kallion B12,https://s3-media1.fl.yelpcdn.com/bphoto/gKuf38I5MNQPa4QO3ZZ6Kw/o.jpg,False,https://www.yelp.com/biz/kallion-b12-helsinki?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,5,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",3.0,[],€€,35897539941.0,+358 9 7539941,648.3424484302418,60.18811039999999,24.9563599,Vaasankatu 12,,,Helsinki,500.0,FI,18.0,"['Vaasankatu 12', '00500 Helsinki', 'Finland']"
1400,CsWoFH6JfFN42j-jfeXNKg,pizza-hut-helsinki-4,Pizza Hut,https://s3-media4.fl.yelpcdn.com/bphoto/vY-6o5y7I6KK5jmzuWIUow/o.jpg,False,https://www.yelp.com/biz/pizza-hut-helsinki-4?adjust_creative=2FzIZS-WZ5o1pc6DlxqwVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2FzIZS-WZ5o1pc6DlxqwVw,2,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,[],€€€,35896946466.0,+358 9 6946466,2753.718877462451,60.169143987568,24.930563494563103,Fredrikinkatu 65,,,Helsinki,100.0,FI,18.0,"['Fredrikinkatu 65', '00100 Helsinki', 'Finland']"
